id,title,description,link,image_link,price,availability,condition,brand,mpn,google_product_category,product_type
sticker-oglinda-nunta-mara-vlad-002,Sticker Personalizat Oglindă Nuntă - We're so glad you're here,"Urează-le bun venit invitaților tăi într-un mod spectaculos și modern cu un sticker personalizat pentru oglindă. Acest autocolant premium este ideal pentru crearea unui unghi foto (photo corner) rafinat la nuntă sau pentru decorul principal de la intrarea în sală. Stickerul este realizat din vinil calitativ de înaltă rezistență, conceput pentru o aplicare ușoară și o îndepărtare curată, fără a lăsa urme pe sticlă sau oglindă. Caracteristici: Autocolant vinil premium decupat pe contur | Personalizare completă (nume, dată, mesaj) inclusă | Perfect pentru oglinzi tip arcadă sau panouri de bun venit.",https://boundlesscollection.ro/p/sticker-personalizat-oglinda-nunta-were-so-glad-youre-here-sticker-.html,https://boundlesscollection.ro/images/stickere/sticker-personalizat-oglinda-nunta-mara-vlad.jpeg,100.00 RON,in stock,new,Boundless Collection,sticker-oglinda-nunta-mara-vlad-002,Arts & Entertainment > Party & Celebration > Party Supplies > Party Decorations,stickere oglinda
sticker-personalizat-oglinda-aniversare-1-an-003,Sticker Personalizat Oglindă Aniversare 1 An - Panou Bun Venit,"Sticker personalizat pentru oglindă sau panou, ideal ca decor de bun venit la aniversări, tăierea moțului sau ruperea turtei. Autocolantul este realizat din vinil premium decupat pe contur, fiind ușor de aplicat pe sticlă, plexiglas, lemn sau oglinzi și se îndepărtează curat, fără a lăsa urme de lipici. Caracteristici: Dimensiuni: 29 x 18 cm | Material: Vinil premium | Personalizare text inclusă (nume și vârstă) | Destinație: Panou bun venit, photo corner petrecere copii.",https://boundlesscollection.ro/p/sticker-personalizat-oglinda-aniversare-1-an-panou-bun-venit-sticker-.html,https://boundlesscollection.ro/images/stickere/sticker-personalizat-oglinda-aniversare-1-an.JPG,99.00 RON,in stock,new,Boundless Collection,sticker-personalizat-oglinda-aniversare-1-an-003,Arts & Entertainment > Party & Celebration > Party Supplies > Party Decorations,stickere oglinda
sticker-panou-botez-auriu-nume-data-001,Sticker panou botez personalizat auriu (nume + data),"Autocolant personalizat pentru panou de botez: nume copil + data evenimentului, realizat din vinil auriu mat cu aspect elegant. Se livreaza gata de aplicat, cu folie de transfer, ideal pentru panou de intampinare, decor botez sau photo corner. Caracteristici: Material: vinil auriu mat|Utilizare: panou botez, panou intampinare, decor eveniment|Dimensiune nume: latime 40-50 cm, inaltime 20 cm|Dimensiune data: latime 50 cm, inaltime 20 cm|Personalizare: nume copil si data botezului|Aplicare: se livreaza cu folie de transfer",https://boundlesscollection.ro/p/sticker-panou-botez-personalizat-auriu-nume-data-sticker-.html,https://boundlesscollection.ro/images/stickere/sticker-panou-botez-auriu-aris-nicolas.jpg,100.00 RON,in stock,new,Boundless Collection,sticker-panou-botez-auriu-nume-data-001,Home & Garden > Decor > Decals & Stickers,stickere oglinda
sticker-panou-botez-roza-raisa-001,Sticker Autocolant Panou Botez Personalizat - Set Nume și Dată Tematică Roz Prăfuit,"Set de stickere autocolante premium pentru personalizarea panoului de întâmpinare sau a oglinzii de botez. Setul conține numele complet al fetiței și data evenimentului, fiind realizat în nuanțe elegante de roz prăfuit (Dusty Rose), perfect asortat cu o tematică romantică, florală sau de prințesă. Decalurile se livrează gata decupate, însoțite de folie de transfer profesională pentru o aplicare impecabilă, fără bule de aer, pe suporturi din plexiglas, lemn, sticlă sau oglindă. Ideal pentru completarea decorului de la photo corner sau intrarea în sală. Caracteristici: Culoare: Roz prăfuit / Rose pastel | Dimensiune nume: latime 40-50 cm, inaltime 20 cm|Dimensiune data: latime 50 cm, inaltime 20 cm | Destinație: Panou întâmpinare, oglindă photo corner | Personalizare: Nume fetiță și dată botez | Pachetul include: Autocolant decupat + folie de transfer | Stil: Romantic / Elegant / Baby Girl",https://boundlesscollection.ro/p/sticker-autocolant-panou-botez-personalizat-set-nume-si-data-tematica-roz-prafuit-sticker-.html,https://boundlesscollection.ro/images/stickere/sticker-panou-botez-roz-raisa-maria.jpg,100.00 RON,in stock,new,Boundless Collection,sticker-panou-botez-roza-raisa-001,Arts & Entertainment > Party & Celebration > Party Favors,stickere oglinda
sticker-panou-botez-matteo-002,Sticker Autocolant Panou Botez Personalizat - Set Nume și Dată Tematică Bleu Pastel,"Sticker autocolant personalizat pentru panou de întâmpinare sau photo corner dedicat botezului unui băiețel. Designul modern prezintă numele complet al copilului și data fericitului eveniment într-o nuanță elegantă de albastru pastel / bleu cer, ideal pentru a fi aplicat direct pe panouri din plexiglas transparent, alb sau fundaluri marbura/marmură. Setul din vinil premium decupat de înaltă calitate vine pregătit cu folie de transfer aplicată pentru o montare rapidă, precisă și fără imperfecțiuni. Ideal pentru a crea o primire memorabilă și un decor fotografic superb. Caracteristici: Destinație: Panou întâmpinare / Oglindă | Dimensiune nume: latime 40-50 cm, inaltime 20 cm|Dimensiune data: latime 50 cm, inaltime 20 cm | Culoare text: Bleu pastel / Sky Blue | Include: Text decupat + folie aplicare | Tematică: Baby Boy / Elegant / Modern",https://boundlesscollection.ro/p/sticker-autocolant-panou-botez-personalizat-set-nume-si-data-tematica-bleu-pastel-sticker-.html,https://boundlesscollection.ro/images/stickere/sticker-panou-botez-matteo-002.jpg,100.00 RON,in stock,new,Boundless Collection,sticker-panou-botez-matteo-002,Arts & Entertainment > Party & Celebration > Party Favors,stickere oglinda
panou-personalizat-absolvire-promotie-001,Sticker Personalizat Absolvire - Autocolant Panou Promoție,"Transformă orice panou sau oglindă într-un decor memorabil cu un sticker personalizat pentru absolvire. Acest autocolant premium de mari dimensiuni este decupat pe contur și este ideal pentru a fi aplicat pe panouri foto, oglinzi sau fundaluri decorative la festivitățile de premiere. Grafica este complet personalizabilă cu textul dorit: promoția, numele școlii, liceului sau universității. Stickerul este realizat din vinil calitativ, rezistent, ușor de aplicat și de îndepărtat, oferind un aspect profesional și elegant evenimentului. Caracteristici: Autocolant premium decupat | Personalizare completă inclusă | Aplicare ușoară pe suprafețe netede (lemn, plexiglas, sticlă, oglindă) | Dimensiune: 50 x 25 (cm).",https://boundlesscollection.ro/p/sticker-personalizat-absolvire-autocolant-panou-promotie-panou-pe.html,https://boundlesscollection.ro/images/stickere/stickere-personalizat-panou-absolvire.jpeg,120.00 RON,in stock,new,Boundless Collection,panou-personalizat-absolvire-promotie-001,Arts & Entertainment > Party & Celebration > Party Supplies > Party Decorations,stickere oglinda
sticker-oglinda-gatit-mireasa-laura-003,Sticker Autocolant Oglindă Gătit Mireasă Personalizat,"Sticker autocolant premium din vinil decupat, special conceput pentru personalizarea oglinzii de la 'gătitul miresei'. Textul caligrafic profund și elegant: 'Căsătoria se încheie în cer și se trăiește pe pământ!' este completat de numele mirilor și data evenimentului. Realizat din autocolant alb mat sau lucios, oferă un contrast superb pe suprafața oglinzii, fiind ideal pentru fotografiile memorabile din dimineața nunții. Se livrează gata decupat, cu folie de transfer profesională inclusă pentru o aplicare ușoară. Caracteristici: Dimensiune: latime 20 cm, inaltime 18 cm | Culoare: Alb mat/lucios | Destinație: Oglindă machiaj mireasă, oglindă vintage, decor nuntă | Pachetul include: Vinil text decupat + folie de transfer",https://boundlesscollection.ro/p/sticker-autocolant-oglinda-gatit-mireasa-personalizat-sticker-.html,https://boundlesscollection.ro/images/stickere/sticker-oglinda-gatit-mireasa.jpg,50.00 RON,in stock,new,Boundless Collection,sticker-oglinda-gatit-mireasa-laura-003,Arts & Entertainment > Party & Celebration > Party Favors,stickere oglinda
sticker-pahare-miri-mirele-mireasa-004,Sticker Autocolant Pahare Miri Personalizat - Set Mirele și Mireasa,"Set de stickere autocolante premium din vinil, special create pentru personalizarea paharelor de șampanie ale mirilor în ziua nunții. Setul conține două decaluri caligrafice elegante: un sticker cu textul 'Mirele' și un sticker cu textul 'Mireasa', fiecare având o dimensiune optimă de 8 cm lungime. Aceste decupaje oferă un contrast impecabil pe sticla transparentă sau cristal, fiind ideale pentru fotografiile de la începutul evenimentului și momentele de toast. Fiecare sticker se livrează decupat și este însoțit de folie de transfer transparentă pentru o aplicare rapidă. Caracteristici: Text inclus: Mirele, Mireasa | Dimensiune: 8 cm | Culoare: Alb/Auriu/Negru | Destinație: Pahare șampanie miri, pahare nuntă | Pachetul include: 2 stickere decupate + folie de transfer.",https://boundlesscollection.ro/p/sticker-autocolant-pahare-miri-personalizat-set-mirele-si-mireasa-sticker-.html,https://boundlesscollection.ro/images/stickere/sticker-pahare-miri-mirele-mireasa.jpg,16.00 RON,in stock,new,Boundless Collection,sticker-pahare-miri-mirele-mireasa-004,Arts & Entertainment > Party & Celebration > Party Favors,stickere oglinda
sticker-pahare-nasi-nasa-nasul-005,Sticker Autocolant Pahare Nași Personalizat - Set Nașa și Nașul,"Set de două stickere autocolante premium din vinil, special create pentru personalizarea elegantă a paharelor de șampanie ale nașilor. Setul conține două decaluri caligrafice cu un font fluid și festiv: un sticker cu textul 'Nașa' și un sticker cu textul 'Nașul', fiecare având lungimea optimă de 8 cm. Caracteristici: Text inclus: Nașa, Nașul | Dimensiune: 8 cm | Culoare: Alb/Auriu/Negru | Pachetul include: 2 stickere decupate + folie de transfer.",https://boundlesscollection.ro/p/sticker-autocolant-pahare-nasi-personalizat-set-nasa-si-nasul-sticker-.html,https://boundlesscollection.ro/images/stickere/sticker-pahare-nasi-nasa-nasul.jpg,16.00 RON,in stock,new,Boundless Collection,sticker-pahare-nasi-nasa-nasul-005,Arts & Entertainment > Party & Celebration > Party Favors,stickere oglinda
sticker-pahare-nunta-set-4-pachet,Set 4 Stickere Autocolante Pahare Nuntă - Miri și nași,"Set complet de 4 stickere autocolante premium din vinil, special conceput pentru personalizarea paharelor de șampanie ale protagoniștilor principali ai nunții. Pachetul conține patru decaluri text realizate într-un font caligrafic, elegant și fluid: 'Mirele', 'Mireasa', 'Nașa' și 'Nașul', fiecare având o lungime ideală de 8 cm. Toate stickerele se livrează tăiate, pe folie de transfer transparentă profesională, permițând o aplicare rapidă, perfect centrată. Un detaliu estetic deosebit pentru fotografiile din ziua evenimentului. Caracteristici: Setul include: 4 stickere (Mirele, Mireasa, Nașa, Nașul) | Dimensiune: 8 cm per text | Culoare: Alb/Auriu/Negru | Pachet: Autocolante decupate + folie de transfer inclusă.",https://boundlesscollection.ro/p/set-4-stickere-autocolante-pahare-nunta-miri-si-nasi-sticker-.html,https://boundlesscollection.ro/images/stickere/set-4-stickere-pahare-miri-nasi.jpg,30.00 RON,in stock,new,Boundless Collection,sticker-pahare-nunta-set-4-pachet,Arts & Entertainment > Party & Celebration > Party Favors,stickere oglinda
set-invitatie-meniu-plic-travel-085,Set Nuntă Complet Tematică Travel - Invitație + Meniu + Plic de Dar cu Avion și Hartă Vintage,"Set de papetărie de nuntă premium, creat special pentru cuplurile pasionate de călătorii. Setul este realizat pe carton mat de 250g și include: invitație, meniu și plic de dar coordonate într-un design vintage fascinant. Grafica include elemente de hărți vechi, avioane în zbor și detalii inspirate din timbre poștale și pașapoarte, oferind evenimentului un vibe autentic de aventură. Este alegerea perfectă pentru o nuntă tematică ""World Travel"" sau ""Our Greatest Adventure"". Caracteristici: Material: carton premium 250g | Setul conține: Invitație, Meniu, Plic de dar (toate personalizate) | Design: Hartă vintage și avion | Stil: Travel / Aventură / Retro",https://boundlesscollection.ro/p/set-nunta-complet-tematica-travel-invitatie-meniu-plic-de-dar-cu-avion-si-harta-vintage-set-invi.html,https://boundlesscollection.ro/images/seturi/set-invitatie-meniu-plic-travel.jpg,21.00 RON,in stock,new,Boundless Collection,set-invitatie-meniu-plic-travel-085,Arts & Entertainment > Party & Celebration > Invitations,set
set-invitatie-plicuri-meniu-elefant-086,Set Botez Complet 4 Piese - Tematică Elefănțel Bleu și Balonașe,"Set de papetărie premium pentru botez băiețel, coordonat integral pentru un aspect impecabil al evenimentului. Pachetul conține 4 piese esențiale: invitație elegantă, plic pentru invitație, plic de dar și meniu pentru masă, toate ilustrate cu un elefănțel simpatic în stil acuarelă și balonașe bleu pastel. Realizat pe carton mat de 250g și finisat manual cu o panglică delicată din satin, acest set transformă decorul recepției într-o poveste coerentă și rafinată. Caracteristici: Material: carton premium 250g | Setul conține: Invitație, Plic Invitație, Plic de Dar, Meniu | Accesorii: Panglică satin bleu | Stil: Baby Boy / Elefănțel / Pastel",https://boundlesscollection.ro/p/set-botez-complet-4-piese-tematica-elefantel-bleu-si-balonase-set-invi.html,https://boundlesscollection.ro/images/seturi/set-invitatie-plicuri-meniu-elefant-bleu.jpg,21.00 RON,in stock,new,Boundless Collection,set-invitatie-plicuri-meniu-elefant-086,Arts & Entertainment > Party & Celebration > Invitations,set
set-marturie-plic-dar-fluture-087,Set Coordonat Mărturie Fluture și Plic de Dar - Design Roz Floral Romantic,"Set de eveniment premium, creat pentru a oferi o experiență senzorială și vizuală unitară. Pachetul include: 1. Mărturie artizanală tip Fluture, realizată din ceară de soia naturală, intens parfumată și prezentată pe un card cu design floral delicat. 2. Plic de dar asortat, personalizat cu numele și data evenimentului. Designul romantic în nuanțe de roz pastel este ideal pentru botez fetiță, nunți de primăvară sau aniversări tematice. Mărturia poate fi păstrată ca odorizant de dulap, oferind o amintire persistentă. Caracteristici: Material: Ceară de soia naturală și carton premium | Setul conține: Mărturie fluture + Plic de dar | Stil: Floral / Shabby Chic / Romantic | Personalizare: Completă (nume, dată, arome)",https://boundlesscollection.ro/p/set-coordonat-marturie-fluture-si-plic-de-dar-design-roz-floral-romantic-set-mart.html,https://boundlesscollection.ro/images/seturi/set-marturie-plic-dar-fluture-roz-floral.jpg,15.00 RON,in stock,new,Boundless Collection,set-marturie-plic-dar-fluture-087,Arts & Entertainment > Party & Celebration > Invitations,set
